"Date","L1-Category","L2-Category","Segment","L1-Region","L2-Region","Value","Value 2","Count","Rate"
"2018-08-01","Office Supplies","Storage","Consumer","South","Spain","605.66","226.64","10","0.3742"
"2018-08-01","Office Supplies","Storage","Corporate","Central","France","421.28","79.91","5","0.1897"
"2018-08-01","Office Supplies","Storage","Corporate","Central","Germany","332.5","99.7","2","0.2998"
"2018-08-01","Office Supplies","Storage","Corporate","Central","Netherlands","328.54","-200.3","8","-0.6096"
"2018-08-01","Office Supplies","Storage","Corporate","North","Norway","595.17","291.6","3","0.4899"
"2018-08-01","Office Supplies","Storage","Corporate","North","Sweden","286.62","-275.04","6","-0.9596"
"2018-08-01","Office Supplies","Storage","Corporate","North","United Kingdom","1578.51","303.48","21","0.1923"
"2018-08-01","Office Supplies","Storage","Corporate","South","Spain","506.03","42.62","5","0.0842"
"2018-08-01","Office Supplies","Storage","Home Office","Central","Austria","256.74","110.34","2","0.4298"
"2018-08-01","Office Supplies","Storage","Home Office","Central","France","157.46","59.45","3","0.3776"
"2018-08-01","Office Supplies","Storage","Home Office","Central","Germany","1246.94","347.36","17","0.2786"
"2018-08-01","Office Supplies","Storage","Home Office","Central","Netherlands","619.35","-511.59","8","-0.826"
"2018-08-01","Office Supplies","Storage","Home Office","Central","Switzerland","406.44","125.94","2","0.3099"
"2018-08-01","Office Supplies","Storage","Home Office","North","United Kingdom","340.66","17.32","8","0.0508"
"2018-08-01","Office Supplies","Storage","Home Office","South","Italy","26.75","3.53","2","0.1319"
"2018-08-01","Office Supplies","Storage","Home Office","South","Spain","757.11","208.62","12","0.2755"
"2018-08-01","Office Supplies","Supplies","Consumer","Central","France","191.31","7.56","7","0.0395"
"2018-08-01","Office Supplies","Supplies","Consumer","Central","Germany","387.2","93.29","13","0.2409"
"2018-08-01","Office Supplies","Supplies","Consumer","Central","Netherlands","45.06","-1.86","4","-0.0413"
"2018-08-01","Office Supplies","Supplies","Consumer","North","Sweden","185.76","-141.21","9","-0.7602"
"2018-08-01","Office Supplies","Supplies","Consumer","North","United Kingdom","190.22","50.3","8","0.2644"
"2018-08-01","Office Supplies","Supplies","Consumer","South","Italy","250.38","51.24","9","0.2046"
"2018-08-01","Office Supplies","Supplies","Consumer","South","Spain","329.07","62.37","7","0.1895"
"2018-08-01","Office Supplies","Supplies","Corporate","Central","France","151.62","50.22","10","0.3312"
"2018-08-01","Office Supplies","Supplies","Corporate","Central","Germany","56.76","26.64","2","0.4693"
"2018-08-01","Office Supplies","Supplies","Corporate","North","United Kingdom","329.28","95.34","7","0.2895"
"2018-08-01","Office Supplies","Supplies","Corporate","South","Italy","307.65","65.49","8","0.2129"
"2018-08-01","Office Supplies","Supplies","Home Office","Central","Austria","150","28.5","5","0.19"
"2018-08-01","Office Supplies","Supplies","Home Office","Central","France","255.33","41.82","9","0.1638"
"2018-08-01","Office Supplies","Supplies","Home Office","Central","Germany","75.96","6","4","0.079"
"2018-08-01","Office Supplies","Supplies","Home Office","Central","Switzerland","299.52","149.76","6","0.5"
"2018-08-01","Office Supplies","Supplies","Home Office","North","United Kingdom","232.29","9","9","0.0387"
"2018-08-01","Office Supplies","Supplies","Home Office","South","Spain","143.64","32.1","7","0.2235"
"2018-08-01","Technology","Accessories","Consumer","Central","France","4121.91","712.92","24","0.173"
"2018-08-01","Technology","Accessories","Consumer","Central","Germany","881.91","191.7","6","0.2174"
"2018-08-01","Technology","Accessories","Consumer","Central","Netherlands","65.16","-52.2","3","-0.8011"
"2018-08-01","Technology","Accessories","Consumer","North","Denmark","154.83","-86.04","7","-0.5557"
"2018-08-01","Technology","Accessories","Consumer","North","Ireland","19.66","-2.38","1","-0.1213"
"2018-08-01","Technology","Accessories","Consumer","North","Norway","119.43","46.53","3","0.3896"
"2018-08-01","Technology","Accessories","Consumer","North","Sweden","125.82","-62.91","3","-0.5"
"2018-08-01","Technology","Accessories","Consumer","North","United Kingdom","114.66","46.98","2","0.4097"
"2018-08-01","Technology","Accessories","Consumer","South","Italy","985.68","78.84","4","0.08"
"2018-08-01","Technology","Accessories","Consumer","South","Spain","492.42","187.08","2","0.3799"
"2018-08-01","Technology","Accessories","Corporate","Central","Austria","517.5","20.7","2","0.04"
"2018-08-01","Technology","Accessories","Corporate","Central","Germany","901.57","162.88","15","0.1807"
"2018-08-01","Technology","Accessories","Corporate","Central","Netherlands","67.82","-27.14","3","-0.4001"
"2018-08-01","Technology","Accessories","Corporate","North","United Kingdom","1654.68","426.03","14","0.2575"
"2018-08-01","Technology","Accessories","Corporate","South","Italy","292.11","113.82","7","0.3896"
"2018-08-01","Technology","Accessories","Corporate","South","Spain","163.38","13.02","2","0.0797"
"2018-08-01","Technology","Accessories","Home Office","Central","France","152.43","42.09","2","0.2761"
"2018-08-01","Technology","Accessories","Home Office","Central","Germany","490.26","88.2","2","0.1799"
"2018-08-01","Technology","Accessories","Home Office","North","United Kingdom","46.53","19.98","1","0.4294"
"2018-08-01","Technology","Copiers","Consumer","Central","France","2024.29","357.58","12","0.1766"
"2018-08-01","Technology","Copiers","Consumer","Central","Germany","757.32","371.04","2","0.4899"
"2018-08-01","Technology","Copiers","Consumer","North","United Kingdom","1216.65","608.25","5","0.4999"
"2018-08-01","Technology","Copiers","Consumer","South","Italy","294.3","138.3","2","0.4699"
"2018-08-01","Technology","Copiers","Consumer","South","Spain","2124.72","233.64","6","0.11"
"2018-08-01","Technology","Copiers","Corporate","Central","Belgium","1158.3","231.66","9","0.2"
"2018-08-01","Technology","Copiers","Corporate","Central","France","932.05","176.08","5","0.1889"
"2018-08-01","Technology","Copiers","Corporate","Central","Germany","513.36","66.72","4","0.13"
"2018-08-01","Technology","Copiers","Corporate","North","Norway","1590.9","508.95","5","0.3199"
"2018-08-01","Technology","Copiers","Corporate","North","United Kingdom","1674.78","138.6","5","0.0828"
"2018-08-01","Technology","Copiers","Corporate","South","Spain","727.5","43.65","5","0.06"
"2018-08-01","Technology","Copiers","Home Office","Central","France","1430.17","246.76","8","0.1725"
"2018-08-01","Technology","Copiers","Home Office","Central","Germany","1336.86","147","7","0.11"
"2018-08-01","Technology","Machines","Consumer","Central","France","429.19","-48.17","7","-0.1122"
"2018-08-01","Technology","Machines","Consumer","Central","Germany","1190.49","404.67","7","0.3399"
"2018-08-01","Technology","Machines","Consumer","Central","Netherlands","468.76","-459.4","3","-0.98"
"2018-08-01","Technology","Machines","Consumer","North","United Kingdom","364.65","149.4","5","0.4097"
"2018-08-01","Technology","Machines","Consumer","South","Italy","216.11","-82.87","3","-0.3835"
"2018-08-01","Technology","Machines","Consumer","South","Spain","620.51","118.25","4","0.1906"
"2018-08-01","Technology","Machines","Corporate","Central","Belgium","372.6","29.7","5","0.0797"
"2018-08-01","Technology","Machines","Corporate","Central","France","612.6","-201.45","8","-0.3288"
"2018-08-01","Technology","Machines","Corporate","North","United Kingdom","1863.54","708.12","6","0.38"
"2018-08-01","Technology","Machines","Home Office","Central","Germany","958.5","212.97","8","0.2222"
"2018-08-01","Technology","Machines","Home Office","Central","Switzerland","623.7","37.38","2","0.0599"
"2018-08-01","Technology","Machines","Home Office","North","United Kingdom","351.09","84.24","3","0.2399"
"2018-08-01","Technology","Machines","Home Office","South","Italy","1316.45","-526.72","7","-0.4001"
"2018-08-01","Technology","Phones","Consumer","Central","France","2771.44","-282.71","12","-0.102"
"2018-08-01","Technology","Phones","Consumer","Central","Germany","4131.48","884.79","12","0.2142"
"2018-08-01","Technology","Phones","Consumer","North","Sweden","170.18","-55.84","5","-0.3282"
"2018-08-01","Technology","Phones","Consumer","North","United Kingdom","2733.9","356.46","19","0.1304"
"2018-08-01","Technology","Phones","Consumer","South","Italy","1570.12","-319.61","11","-0.2036"
"2018-08-01","Technology","Phones","Consumer","South","Spain","692.01","185.73","10","0.2684"
"2018-08-01","Technology","Phones","Corporate","Central","France","2168.44","-51.02","4","-0.0235"
"2018-08-01","Technology","Phones","Corporate","Central","Germany","6650.37","747.36","13","0.1124"
"2018-08-01","Technology","Phones","Corporate","North","United Kingdom","249.43","63.73","2","0.2555"
"2018-08-01","Technology","Phones","Corporate","South","Italy","1109.83","-310.22","9","-0.2795"
"2018-08-01","Technology","Phones","Home Office","Central","France","5706.01","892.09","16","0.1563"
"2018-08-01","Technology","Phones","Home Office","Central","Germany","848.4","152.7","5","0.18"
"2018-08-01","Technology","Phones","Home Office","North","United Kingdom","1379.04","279.18","8","0.2024"
"2018-09-01","Furniture","Bookcases","Consumer","Central","France","1143.94","108.16","8","0.0945"
"2018-09-01","Furniture","Bookcases","Consumer","Central","Germany","1225.59","383.61","4","0.313"
"2018-09-01","Furniture","Bookcases","Consumer","Central","Netherlands","1088.46","-372.69","12","-0.3424"
"2018-09-01","Furniture","Bookcases","Consumer","North","United Kingdom","5878.71","1982.37","18","0.3372"
"2018-09-01","Furniture","Bookcases","Consumer","South","Italy","2927.28","146.16","8","0.0499"
"2018-09-01","Furniture","Bookcases","Consumer","South","Spain","394.2","145.8","2","0.3699"
"2018-09-01","Furniture","Bookcases","Corporate","Central","France","4089.28","281.38","12","0.0688"
"2018-09-01","Furniture","Bookcases","Corporate","Central","Germany","1983.02","616.82","5","0.311"
"2018-09-01","Furniture","Bookcases","Corporate","North","United Kingdom","245.94","61.44","2","0.2498"
"2018-09-01","Furniture","Bookcases","Home Office","Central","France","741.85","197.77","2","0.2666"
"2018-09-01","Furniture","Bookcases","Home Office","Central","Germany","3818.74","454.34","11","0.119"
"2018-09-01","Furniture","Bookcases","Home Office","North","United Kingdom","2019.6","706.68","12","0.3499"
"2018-09-01","Furniture","Bookcases","Home Office","South","Italy","1307.97","536.22","3","0.41"
"2018-09-01","Furniture","Chairs","Consumer","Central","Austria","771.06","288.36","6","0.374"
"2018-09-01","Furniture","Chairs","Consumer","Central","France","260.66","38.18","5","0.1465"
"2018-09-01","Furniture","Chairs","Consumer","Central","Germany","956.66","201.86","8","0.211"
"2018-09-01","Furniture","Chairs","Consumer","South","Spain","946.37","223.97","4","0.2367"
"2018-09-01","Furniture","Chairs","Corporate","Central","France","1252.69","-1.37","17","-0.0011"
"2018-09-01","Furniture","Chairs","Corporate","Central","Germany","718.79","303.35","6","0.422"
"2018-09-01","Furniture","Chairs","Corporate","North","Sweden","55.44","-33.3","2","-0.6006"
"2018-09-01","Furniture","Chairs","Home Office","Central","Germany","236.95","78.91","4","0.333"
"2018-09-01","Furniture","Chairs","Home Office","North","Sweden","312.48","-312.48","7","-1"
"2018-09-01","Furniture","Chairs","Home Office","South","Italy","658.16","-399.97","10","-0.6077"
"2018-09-01","Furniture","Furnishings","Consumer","Central","France","202.89","59.94","3","0.2954"
"2018-09-01","Furniture","Furnishings","Consumer","Central","Germany","135.09","28.35","3","0.2099"
"2018-09-01","Furniture","Furnishings","Consumer","North","United Kingdom","140.24","-1.42","4","-0.0101"
"2018-09-01","Furniture","Furnishings","Consumer","South","Italy","659.7","72.54","6","0.11"
"2018-09-01","Furniture","Furnishings","Corporate","Central","France","1075.23","353.67","11","0.3289"
"2018-09-01","Furniture","Furnishings","Corporate","Central","Germany","217.2","71.64","2","0.3298"
"2018-09-01","Furniture","Furnishings","Corporate","North","United Kingdom","13.29","-3.45","1","-0.2593"
"2018-09-01","Furniture","Furnishings","Home Office","Central","Germany","158.22","61.5","4","0.3887"
"2018-09-01","Furniture","Furnishings","Home Office","Central","Netherlands","45.58","9.04","3","0.1983"
"2018-09-01","Furniture","Furnishings","Home Office","North","United Kingdom","385.08","-77.25","11","-0.2006"
"2018-09-01","Furniture","Tables","Consumer","Central","Germany","1117.7","206.3","2","0.1846"
"2018-09-01","Furniture","Tables","Corporate","Central","France","1622.01","-623.94","5","-0.3847"
"2018-09-01","Furniture","Tables","Home Office","Central","Germany","623.32","-191.81","3","-0.3077"
"2018-09-01","Office Supplies","Appliances","Corporate","Central","France","2743.69","174.16","10","0.0635"
"2018-09-01","Office Supplies","Appliances","Corporate","South","Italy","7958.58","3979.08","14","0.5"
"2018-09-01","Office Supplies","Appliances","Home Office","Central","Germany","1007.42","134.3","2","0.1333"
"2018-09-01","Office Supplies","Appliances","Home Office","Central","Netherlands","96.6","-61.86","2","-0.6404"
"2018-09-01","Office Supplies","Appliances","Home Office","North","Ireland","766.95","-352.8","5","-0.46"
"2018-09-01","Office Supplies","Art","Consumer","Central","Austria","439.68","153.84","8","0.3499"
"2018-09-01","Office Supplies","Art","Consumer","Central","France","790.23","144.18","29","0.1825"
"2018-09-01","Office Supplies","Art","Consumer","Central","Germany","929.84","238.06","24","0.256"
"2018-09-01","Office Supplies","Art","Consumer","Central","Netherlands","138.06","-75.57","13","-0.5474"
"2018-09-01","Office Supplies","Art","Consumer","North","Finland","93.48","43.92","2","0.4698"
"2018-09-01","Office Supplies","Art","Consumer","North","United Kingdom","1471.16","224.62","43","0.1527"
"2018-09-01","Office Supplies","Art","Consumer","South","Spain","664.08","74.1","21","0.1116"
"2018-09-01","Office Supplies","Art","Corporate","Central","Austria","107.94","36.66","2","0.3396"
"2018-09-01","Office Supplies","Art","Corporate","Central","France","44.97","8.25","2","0.1835"
"2018-09-01","Office Supplies","Art","Corporate","Central","Germany","438.12","133.56","12","0.3048"
"2018-09-01","Office Supplies","Art","Corporate","Central","Netherlands","80.47","-19.42","5","-0.2414"
"2018-09-01","Office Supplies","Art","Corporate","North","United Kingdom","135.48","44.94","8","0.3317"
"2018-09-01","Office Supplies","Art","Corporate","South","Italy","672.93","185.91","15","0.2763"
"2018-09-01","Office Supplies","Art","Home Office","Central","France","110.76","8.76","4","0.0791"
"2018-09-01","Office Supplies","Art","Home Office","Central","Germany","307.92","40.2","8","0.1306"
"2018-09-01","Office Supplies","Art","Home Office","North","Ireland","44.7","-27.72","2","-0.6201"
"2018-09-01","Office Supplies","Art","Home Office","North","Sweden","21.82","-12.28","3","-0.5629"
"2018-09-01","Office Supplies","Art","Home Office","North","United Kingdom","354.6","82.77","12","0.2334"
